Region,Station,Date,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Latitude,Longitude
Northeast,Ang Mo Kio,22/11/2022,0,0,0,0,29.5,33.1,26.3,7.7,37,1.3793,103.85
Northeast,Ang Mo Kio,23/11/2022,12.4,11.2,11.4,12.4,27.3,30.3,22.9,6.3,38.5,1.3793,103.85
Northeast,Ang Mo Kio,24/11/2022,23.8,18.4,23.8,23.8,28.9,34.2,23.3,5.9,42.4,1.3793,103.85
Northeast,Ang Mo Kio,25/11/2022,7.8,11,26.6,30,27.9,31.5,23.7,5.8,27.4,1.3793,103.85
Northeast,Ang Mo Kio,26/11/2022,0,0,0,0,28.3,32.6,26.1,4.4,21.3,1.3793,103.85
Northeast,Ang Mo Kio,27/11/2022,2.4,0.8,1.2,1.4,26.4,29.1,23.9,4,37.8,1.3793,103.85
Northeast,Ang Mo Kio,28/11/2022,25.6,25.4,25.4,25.4,27.1,32.7,24.1,4.4,28.2,1.3793,103.85
Northeast,Ang Mo Kio,29/11/2022,25.4,22.4,23.8,25.2,26.9,32.5,23.6,4.4,41.5,1.3793,103.85
Northeast,Ang Mo Kio,30/11/2022,25,11.6,16.4,18.2,26.7,33.5,23.1,4.1,30.9,1.3793,103.85
Northeast,Ang Mo Kio,1/12/2022,0,0,0,0,27.3,31.9,24.9,9.3,37,1.3793,103.85
Northeast,Ang Mo Kio,2/12/2022,0.8,0.4,0.8,0.8,27.1,31.9,23.9,6,32.4,1.3793,103.85
Northeast,Ang Mo Kio,3/12/2022,0,0,0,0,28,34.5,24.9,6,27.4,1.3793,103.85
Northeast,Ang Mo Kio,4/12/2022,0.2,0.2,0.2,0.2,28.1,33.4,24.9,3.3,19.4,1.3793,103.85
Northeast,Ang Mo Kio,5/12/2022,0,0,0,0,30,34.6,26.9,6.5,35,1.3793,103.85
Northeast,Ang Mo Kio,6/12/2022,0,0,0,0,27.5,30.2,25.5,5,23.3,1.3793,103.85
Northeast,Ang Mo Kio,7/12/2022,0,0,0,0,29,31.8,27.6,6.3,27.8,1.3793,103.85
Northeast,Ang Mo Kio,8/12/2022,0,0,0,0,29.7,33.4,28.3,8,41.1,1.3793,103.85
Northeast,Ang Mo Kio,9/12/2022,0,0,0,0,28.5,33.3,24.9,5.1,27,1.3793,103.85
Northeast,Ang Mo Kio,10/12/2022,11.6,10.6,10.6,10.6,26.4,29.4,23.7,6.2,32.4,1.3793,103.85
Northeast,Ang Mo Kio,11/12/2022,68,33.2,48.4,60.6,25.9,31.9,23.6,4.1,30.6,1.3793,103.85
Northeast,Ang Mo Kio,12/12/2022,0,0.2,0.2,0.2,26.6,29.8,24.2,3.4,17.2,1.3793,103.85
Northeast,Ang Mo Kio,13/12/2022,7.2,1.8,3.4,5.2,25.8,30.7,24.2,6.6,32,1.3793,103.85
Northeast,Ang Mo Kio,14/12/2022,2.6,1.4,2,2,25.1,26.2,24.1,5.8,22.6,1.3793,103.85
Northeast,Ang Mo Kio,15/12/2022,3.2,0.6,1,1.4,25.5,28.1,24,5,24.4,1.3793,103.85
Northeast,Ang Mo Kio,16/12/2022,0.4,0.2,0.2,0.4,27.3,34.2,24.3,5.1,28.9,1.3793,103.85
Northeast,Ang Mo Kio,17/12/2022,1,0.8,0.8,1,26.6,31.2,25.1,4.8,28.9,1.3793,103.85
Northeast,Ang Mo Kio,18/12/2022,27,16,17.6,17.8,26,31,23.9,4.7,25.9,1.3793,103.85
Northeast,Ang Mo Kio,19/12/2022,0.4,0.2,0.4,0.4,25.6,27.8,24.5,5.3,25.6,1.3793,103.85
Northeast,Ang Mo Kio,20/12/2022,73.6,32.8,57.2,72.2,26,31.7,22.8,5,22.4,1.3793,103.85
Northeast,Ang Mo Kio,21/12/2022,0.4,0.4,0.4,0.4,27,32.3,24.1,4.5,23.7,1.3793,103.85
Northeast,Ang Mo Kio,22/12/2022,1.6,1,1,1,26,28.9,24.6,6.1,25.9,1.3793,103.85
Northeast,Ang Mo Kio,23/12/2022,1.2,0.4,0.6,0.6,26,29.3,24,7.4,37.8,1.3793,103.85
Northeast,Ang Mo Kio,24/12/2022,0,0,0,0,26.9,30.3,24.8,9.1,36.7,1.3793,103.85
Northeast,Ang Mo Kio,25/12/2022,19.8,19.2,19.8,19.8,26.8,32.1,23.5,8.6,38.5,1.3793,103.85
Northeast,Ang Mo Kio,26/12/2022,0,0,0,0,26.8,30,25.1,8.9,32,1.3793,103.85
Northeast,Ang Mo Kio,27/12/2022,3.2,1.8,2,2,26.6,30.5,24.7,7.6,32,1.3793,103.85
Northeast,Ang Mo Kio,28/12/2022,0,0,0,0,26.6,29.4,24.8,6.7,30.9,1.3793,103.85
Northeast,Ang Mo Kio,29/12/2022,4.2,3.4,3.4,4,26.4,30.4,25.1,6,25.9,1.3793,103.85
Northeast,Ang Mo Kio,30/12/2022,0,0,0,0,27.1,31.8,24.8,7.2,32.8,1.3793,103.85
Northeast,Ang Mo Kio,31/12/2022,3,2.6,2.8,3,27,31,23.8,8.4,41.9,1.3793,103.85
Northeast,Ang Mo Kio,1/1/2023,0,0,0,0,26.9,30.7,25,6.3,24.8,1.3793,103.85
Northeast,Ang Mo Kio,2/1/2023,0,0,0,0,26.3,30.5,23.7,6.4,27,1.3793,103.85
Northeast,Ang Mo Kio,3/1/2023,64.6,14.2,27,46.6,23.4,26,21.6,5.4,25.2,1.3793,103.85
Northeast,Ang Mo Kio,4/1/2023,80.4,43.6,60,76,26.9,32.4,23.6,5,34.3,1.3793,103.85
Northeast,Ang Mo Kio,5/1/2023,0,0,0,0,29.6,34.2,26,5.6,26.3,1.3793,103.85
Northeast,Ang Mo Kio,6/1/2023,41.2,15.8,23.8,36.4,27,29.9,23.9,6.1,39.3,1.3793,103.85
Northeast,Ang Mo Kio,7/1/2023,1,0.6,0.8,1,27.9,31.5,24.4,6.9,35.9,1.3793,103.85
Northeast,Ang Mo Kio,8/1/2023,0,0,0,0,29.6,33.5,27.9,6.8,27.8,1.3793,103.85
Northeast,Ang Mo Kio,9/1/2023,0,0,0,0,29.4,32.5,27.7,6.6,26.7,1.3793,103.85
Northeast,Ang Mo Kio,10/1/2023,1.2,1.2,1.2,1.2,28.8,34,25.8,5.3,29.1,1.3793,103.85
Northeast,Ang Mo Kio,11/1/2023,12.8,12.4,12.8,12.8,27.8,32.5,24.8,3.8,26.3,1.3793,103.85
Northeast,Ang Mo Kio,13/1/2023,1,0.4,0.4,0.6,26.8,31.5,25.3,4,23.7,1.3793,103.85
Northeast,Ang Mo Kio,14/1/2023,0.8,0.4,0.6,0.6,27.2,32.2,24.6,3.7,37,1.3793,103.85
Northeast,Ang Mo Kio,15/1/2023,0.5,0.5,0.5,0.5,27.9,33.2,25.4,4.8,27,1.3793,103.85
Northeast,Ang Mo Kio,16/1/2023,0,0,0,0,27.4,31.5,25.1,6.9,38.5,1.3793,103.85
Northeast,Ang Mo Kio,17/1/2023,0,0,0,0,27.9,32.4,25.2,9.2,33.9,1.3793,103.85
Northeast,Ang Mo Kio,18/1/2023,0,0,0,0,27.1,31.2,25,9.6,38.9,1.3793,103.85
Northeast,Ang Mo Kio,19/1/2023,11.4,4.6,7.8,9.2,26,29.6,24.4,7.5,46.5,1.3793,103.85
Northeast,Ang Mo Kio,20/1/2023,13.6,3,3.8,6.4,25.5,27.9,24,5.9,35.9,1.3793,103.85
Northeast,Ang Mo Kio,21/1/2023,0.4,0.4,0.8,2.2,27.2,32,24.6,7,34.3,1.3793,103.85
Northeast,Ang Mo Kio,22/1/2023,51.6,24.6,28.2,37.6,25.9,30.5,24.3,4.4,28.9,1.3793,103.85
Northeast,Ang Mo Kio,23/1/2023,20.6,6.6,9.8,15,25.3,27.2,23.6,3.6,16.5,1.3793,103.85
Northeast,Ang Mo Kio,24/1/2023,32.2,2.6,4.6,8,23.7,24.7,22.8,4.8,20.2,1.3793,103.85
Northeast,Ang Mo Kio,25/1/2023,30.8,15.2,19.6,21.6,23.5,24.7,22.7,5.4,30.9,1.3793,103.85
Northeast,Ang Mo Kio,26/1/2023,4.2,1.6,2.4,3,24.6,27.1,22.7,5.3,27,1.3793,103.85
Northeast,Ang Mo Kio,27/1/2023,0,0,0,0,26.8,31.4,23.7,6.7,27.8,1.3793,103.85
Northeast,Ang Mo Kio,28/1/2023,8.2,1.6,2.8,4.4,24.2,25.6,23.3,7.4,28.5,1.3793,103.85
Northeast,Ang Mo Kio,29/1/2023,9.2,2,3.4,6.2,24,25.3,22.6,10.6,41.5,1.3793,103.85
Northeast,Ang Mo Kio,30/1/2023,6.6,3.6,4.2,4.6,25,27.7,23.8,9.5,43.2,1.3793,103.85
Northeast,Ang Mo Kio,31/1/2023,2.6,0.8,1.2,1.8,24.8,26.5,24.1,7.1,30.6,1.3793,103.85
Northeast,Ang Mo Kio,1/2/2023,0,0,0,0,27.3,31.6,24.7,7,31.7,1.3793,103.85
Northeast,Ang Mo Kio,2/2/2023,0.6,0.4,0.6,0.6,26.6,31.7,24.5,6.2,28.2,1.3793,103.85
Northeast,Ang Mo Kio,3/2/2023,28.2,9.6,15.6,22.8,24.5,31.4,21.8,5.1,44.3,1.3793,103.85
Northeast,Ang Mo Kio,4/2/2023,0,0,0,0,27.8,33.9,25.6,4,22,1.3793,103.85
Northeast,Ang Mo Kio,5/2/2023,0,0,0,0,30.2,34.8,27.4,6.5,33.2,1.3793,103.85
Northeast,Ang Mo Kio,6/2/2023,0,0,0,0,29.3,33.6,25.9,4.7,25.6,1.3793,103.85
Northeast,Ang Mo Kio,7/2/2023,0,0,0,0,29.6,33.7,27.8,5.8,23.7,1.3793,103.85
Northeast,Ang Mo Kio,8/2/2023,0,0,0,0,29.9,33,28.3,7.5,28.9,1.3793,103.85
Northeast,Ang Mo Kio,9/2/2023,0,0,0,0,29.8,33.6,27,6.2,29.1,1.3793,103.85
Northeast,Ang Mo Kio,10/2/2023,0,0,0,0,29.8,33.4,27.1,6.4,27.4,1.3793,103.85
Northeast,Ang Mo Kio,11/2/2023,0,0,0,0,28.7,33.7,25.6,3.2,26.7,1.3793,103.85
Northeast,Ang Mo Kio,13/2/2023,0,0,0,0,27,33.6,24,4.7,20.9,1.3793,103.85
Northeast,Ang Mo Kio,14/2/2023,41.8,28.6,30.4,38.4,26.6,32.9,23.2,4.9,35.6,1.3793,103.85
Northeast,Ang Mo Kio,15/2/2023,9,4.8,7.4,9,25.7,28.8,21.8,7.1,38.5,1.3793,103.85
Northeast,Ang Mo Kio,16/2/2023,0,0,0,0,26.8,30.8,23.8,7.4,31.3,1.3793,103.85
Northeast,Ang Mo Kio,17/2/2023,0,0,0,0,26.8,30.5,24,7.5,33.2,1.3793,103.85
Northeast,Ang Mo Kio,18/2/2023,0,0,0,0,27.4,32.1,24.8,9.2,35.9,1.3793,103.85
Northeast,Ang Mo Kio,19/2/2023,0,0,0,0,27.6,32.2,25.1,9.4,37.4,1.3793,103.85
Northeast,Ang Mo Kio,20/2/2023,0.6,0.4,0.4,0.6,26.6,30.4,24.3,7.8,36.3,1.3793,103.85
Northeast,Ang Mo Kio,21/2/2023,0,0,0,0,27,31.3,24.4,9.6,35,1.3793,103.85
Northeast,Ang Mo Kio,22/2/2023,1.2,1.2,1.2,1.2,27,30.4,25.1,8.8,30.9,1.3793,103.85
Northeast,Ang Mo Kio,23/2/2023,0,0,0,0,27.3,31.2,25.1,9,32,1.3793,103.85
Northeast,Ang Mo Kio,24/2/2023,0,0,0,0,27.5,31.7,25.3,10.2,41.5,1.3793,103.85
Northeast,Ang Mo Kio,25/2/2023,0,0,0,0,27.2,31.6,24.4,8.9,33.9,1.3793,103.85
Northeast,Ang Mo Kio,26/2/2023,2.2,1.8,2.2,2.2,26.9,31.4,23.8,12.4,45.7,1.3793,103.85
Northeast,Ang Mo Kio,27/2/2023,2.2,1.4,1.4,1.6,26.5,29.6,24.6,9.7,45.4,1.3793,103.85
Northeast,Ang Mo Kio,28/2/2023,139.6,19.4,35.2,54.4,24.6,27.2,22,6.5,38.5,1.3793,103.85
Northeast,Ang Mo Kio,1/3/2023,0,0,0,0,27.6,31.9,25.4,6.5,29.1,1.3793,103.85
Northeast,Ang Mo Kio,2/3/2023,9.8,7.8,8.4,8.6,26.6,32.2,22.7,5.3,27.8,1.3793,103.85
Northeast,Ang Mo Kio,3/3/2023,55.4,15.6,18,23.2,24.1,24.9,23.2,4.5,24.8,1.3793,103.85
Northeast,Ang Mo Kio,4/3/2023,22,8,10.4,14.6,25.9,28.3,23.9,4.8,28.9,1.3793,103.85
Northeast,Ang Mo Kio,5/3/2023,42,41.8,42,42,28.6,34.3,22.8,4.8,38.5,1.3793,103.85
Northeast,Ang Mo Kio,6/3/2023,6.2,3.8,4.4,4.4,29,31.9,25.4,4.6,31.3,1.3793,103.85
Northeast,Ang Mo Kio,7/3/2023,29.6,27.6,29,29.2,28.5,32.5,23.5,6.1,39.3,1.3793,103.85
Northeast,Ang Mo Kio,8/3/2023,5.6,1.8,3,4.8,26.4,29.1,23.6,5.9,47.2,1.3793,103.85
Northeast,Ang Mo Kio,9/3/2023,0,0,0,0,29.5,32.7,27.8,8.9,30.9,1.3793,103.85
Northeast,Ang Mo Kio,10/3/2023,1.8,1.8,1.8,1.8,28.1,31.4,25.2,7.1,33.9,1.3793,103.85
Northeast,Ang Mo Kio,11/3/2023,0,0,0,0,29.6,33.8,26.1,4.3,24.4,1.3793,103.85
Northeast,Ang Mo Kio,13/3/2023,0,0,0,0,26.9,30.7,24.7,11,39.3,1.3793,103.85
Northeast,Ang Mo Kio,14/3/2023,0,0,0,0,26.4,30,24.2,9.4,43.5,1.3793,103.85
Northeast,Ang Mo Kio,15/3/2023,0,0,0,0,26.7,30,23.8,8.4,33.2,1.3793,103.85
Northeast,Ang Mo Kio,16/3/2023,0,0,0,0,27.5,32,24.3,9.7,33.9,1.3793,103.85
Northeast,Ang Mo Kio,17/3/2023,0,0,0,0,27.8,32.2,24.9,9.1,38.2,1.3793,103.85
Northeast,Ang Mo Kio,18/3/2023,0,0,0,0,27.6,31.9,24.9,9.2,37.8,1.3793,103.85
Northeast,Ang Mo Kio,19/3/2023,4.2,3.8,4.2,4.2,27.2,31.6,25.5,7.3,35.9,1.3793,103.85
Northeast,Ang Mo Kio,20/3/2023,24.6,17.4,17.8,18.2,26.9,31.7,24.6,6.5,28.2,1.3793,103.85
Northeast,Ang Mo Kio,21/3/2023,8,7,7.2,7.8,27,31.7,23,5,22.4,1.3793,103.85
Northeast,Ang Mo Kio,22/3/2023,8,7.8,8,8,27.7,32.7,24.9,5,35.2,1.3793,103.85
Northeast,Ang Mo Kio,23/3/2023,0,0,0,0,28.7,33.7,25.3,6.2,33.2,1.3793,103.85
Northeast,Ang Mo Kio,24/3/2023,28,24.2,27.6,27.6,27.6,32.8,24.2,4.4,30.2,1.3793,103.85
Northeast,Ang Mo Kio,25/3/2023,12.4,4.6,6.6,10.2,26.2,32,24,4.1,24.1,1.3793,103.85
Northeast,Ang Mo Kio,26/3/2023,35.8,31.4,35.8,35.8,26.9,33.9,22.3,4.4,46.1,1.3793,103.85
Northeast,Ang Mo Kio,27/3/2023,2.8,1,1.2,1.4,25.8,28,24.1,3.8,34.3,1.3793,103.85
Northeast,Ang Mo Kio,28/3/2023,0,0,0,0,28.9,33.7,25,5.4,29.1,1.3793,103.85
Northeast,Ang Mo Kio,29/3/2023,66.8,25.6,48.8,66.6,27.4,33.1,23.6,6,34.6,1.3793,103.85
Northeast,Ang Mo Kio,30/3/2023,20.2,15.2,16.8,20,27.3,33.1,22.5,6.6,47.2,1.3793,103.85
Northeast,Ang Mo Kio,31/3/2023,1.8,1.6,1.8,1.8,27.7,33.6,24.8,4.5,31.7,1.3793,103.85
Northeast,Ang Mo Kio,1/4/2023,0,0,0,0,26.5,29,24.7,7.3,32.8,1.3793,103.85
Northeast,Ang Mo Kio,2/4/2023,13.2,5,6.4,9.2,24.6,28.1,23.5,5.3,28.5,1.3793,103.85
Northeast,Ang Mo Kio,3/4/2023,21.6,5,7.8,13.6,23.8,24.7,22.1,8,40.7,1.3793,103.85
Northeast,Ang Mo Kio,4/4/2023,0,0,0,0,29.1,34.4,25.1,5.4,24.8,1.3793,103.85
Northeast,Ang Mo Kio,5/4/2023,19.6,17.4,19.6,19.6,28.4,34.4,25.1,3.7,34.6,1.3793,103.85
Northeast,Ang Mo Kio,6/4/2023,10.4,5.8,6.4,6.6,26.9,30.2,24.5,4.1,32.8,1.3793,103.85
Northeast,Ang Mo Kio,7/4/2023,0,0,0,0,29.6,33.4,27.1,7.1,30.6,1.3793,103.85
Northeast,Ang Mo Kio,8/4/2023,0,0,0,0,28.7,33.4,25.3,6.8,28.9,1.3793,103.85
Northeast,Ang Mo Kio,9/4/2023,0,0,0,0,29.2,31.1,27.9,10.2,36.7,1.3793,103.85
Northeast,Ang Mo Kio,10/4/2023,0,0,0,0,29.3,34.3,26.6,6.2,24.8,1.3793,103.85
Northeast,Ang Mo Kio,11/4/2023,0,0,0,0,28.8,32.9,26.4,4.3,28.2,1.3793,103.85
Northeast,Ang Mo Kio,13/4/2023,4,3.8,4,4,28.5,33.6,23.5,4.7,38.5,1.3793,103.85
Northeast,Ang Mo Kio,14/4/2023,3.8,3.8,3.8,3.8,28.9,34.6,26,4.9,24.4,1.3793,103.85
Northeast,Ang Mo Kio,15/4/2023,0.2,0.2,0.2,0.2,29.4,34.6,25.7,4.5,23.3,1.3793,103.85
Northeast,Ang Mo Kio,16/4/2023,2,2,2,2,28.7,33.1,25.8,4.3,24.8,1.3793,103.85
Northeast,Ang Mo Kio,17/4/2023,20.8,18,20.4,20.6,28.5,34,24.3,5.6,35.9,1.3793,103.85
Northeast,Ang Mo Kio,18/4/2023,0.2,0.2,0.2,0.2,29.8,35.4,26.7,5.9,30.6,1.3793,103.85
Northeast,Ang Mo Kio,19/4/2023,3.6,3.6,3.6,3.6,28.4,32.8,26.6,4.2,22.6,1.3793,103.85
Northeast,Ang Mo Kio,20/4/2023,0.8,0.6,0.6,0.6,27.6,31,23.8,4.9,40.4,1.3793,103.85
Northeast,Ang Mo Kio,21/4/2023,1.4,1,1.2,1.4,28.7,33.1,25.2,4.8,26.3,1.3793,103.85
Northeast,Ang Mo Kio,22/4/2023,2.6,2.6,2.6,2.6,29.3,35.1,26.8,5.3,24.8,1.3793,103.85
Northeast,Ang Mo Kio,23/4/2023,0,0,0,0,29.6,33.8,27.9,7.1,49.6,1.3793,103.85
Northeast,Ang Mo Kio,24/4/2023,0,0,0,0,29.7,34.4,26.7,5.6,26.3,1.3793,103.85
Northeast,Ang Mo Kio,25/4/2023,3.8,3.8,3.8,3.8,28.8,33.4,25.9,4.3,35.9,1.3793,103.85
Northeast,Ang Mo Kio,26/4/2023,0,0,0,0,29.5,35,26.2,5.1,31.3,1.3793,103.85
Northeast,Ang Mo Kio,27/4/2023,25.6,19.6,25.4,25.4,28.8,33.6,24.3,5.5,35.2,1.3793,103.85
Northeast,Ang Mo Kio,28/4/2023,4.6,4.6,4.6,4.6,27.8,33.1,24.4,3.8,30.2,1.3793,103.85
Northeast,Ang Mo Kio,29/4/2023,3.8,2,2.6,3.2,28.3,35.5,25.4,3.8,32.4,1.3793,103.85
Northeast,Ang Mo Kio,30/4/2023,24.6,20.6,22.4,24.6,27.9,31.9,24.7,3.4,39.6,1.3793,103.85
Northeast,Ang Mo Kio,1/5/2023,10.6,6,8.4,10.6,27.1,32.3,24.6,5,44.6,1.3793,103.85
Northeast,Ang Mo Kio,2/5/2023,11.6,8.8,9.6,11.2,26.1,30.9,23.6,5.5,31.7,1.3793,103.85
Northeast,Ang Mo Kio,3/5/2023,14.8,4.8,5.6,6.8,25.1,28.9,23.2,5.7,32,1.3793,103.85
Northeast,Ang Mo Kio,4/5/2023,1.6,1.6,1.6,1.6,27.7,29.4,24.3,4.2,47.2,1.3793,103.85
Northeast,Ang Mo Kio,5/5/2023,0.5,0.5,0.5,0.5,28.9,33.2,26.5,4.2,23,1.3793,103.85
Northeast,Ang Mo Kio,6/5/2023,0,0,0,0,29.2,33.4,25.4,4.6,23.3,1.3793,103.85
Northeast,Ang Mo Kio,7/5/2023,0.2,0.2,0.2,0.2,28.6,34,25.7,5.4,33.2,1.3793,103.85
Northeast,Ang Mo Kio,8/5/2023,0,0,0,0,29.6,32.8,27.8,8.4,29.1,1.3793,103.85
Northeast,Ang Mo Kio,9/5/2023,0.4,0.4,0.4,0.4,28.7,31.8,26.1,8,29.1,1.3793,103.85
Northeast,Ang Mo Kio,10/5/2023,0,0,0,0,29.8,34.6,27.3,7.9,28.2,1.3793,103.85
Northeast,Ang Mo Kio,11/5/2023,20.8,13.6,14,14,27.9,33.4,25.1,3.3,27.4,1.3793,103.85
Northeast,Ang Mo Kio,13/5/2023,0,0,0,0,31.2,37,28,6.5,24.8,1.3793,103.85
Northeast,Ang Mo Kio,14/5/2023,7.4,7.4,7.4,7.4,29.6,34.6,23.9,5.7,29.4,1.3793,103.85
Northeast,Ang Mo Kio,15/5/2023,0,0,0,0,28.9,33.4,26.8,4.5,32,1.3793,103.85
Northeast,Ang Mo Kio,16/5/2023,2.2,1.2,1.8,1.8,27.4,30.4,23.9,4.7,33.2,1.3793,103.85
Northeast,Ang Mo Kio,17/5/2023,8,7.4,7.6,8,28.1,33.4,25.3,3.8,29.1,1.3793,103.85
Northeast,Ang Mo Kio,18/5/2023,0,0,0,0,29.3,33.8,25.7,5.4,29.1,1.3793,103.85
Northeast,Ang Mo Kio,19/5/2023,5.2,3.8,5.2,5.2,28.9,32.4,25.3,5.9,32,1.3793,103.85
Northeast,Ang Mo Kio,20/5/2023,0,0,0,0,29.8,32.1,27.2,6.2,31.3,1.3793,103.85
Northeast,Ang Mo Kio,21/5/2023,22.4,21.8,22,22,27.1,29.6,22.5,4.5,41.1,1.3793,103.85
Northeast,Ang Mo Kio,22/5/2023,0,0,0,0,29.6,33.8,26.1,5.5,27,1.3793,103.85
Northeast,Ang Mo Kio,23/5/2023,9.4,8.2,8.4,8.4,29.1,33.2,23.7,6.7,33.2,1.3793,103.85
Northeast,Ang Mo Kio,24/5/2023,0,0,0,0,30.5,33.9,28.3,5.8,26.3,1.3793,103.85
Northeast,Ang Mo Kio,25/5/2023,0,0,0,0,30.4,33,29,6.6,23,1.3793,103.85
Northeast,Ang Mo Kio,26/5/2023,4.2,1.6,1.8,2.6,28.7,31.5,25.4,5.8,30.6,1.3793,103.85
Northeast,Ang Mo Kio,27/5/2023,0,0,0,0,29.1,33.2,26.6,4.9,26.7,1.3793,103.85
Northeast,Ang Mo Kio,28/5/2023,0,0,0,0,29.7,33.5,26.1,6.2,28.5,1.3793,103.85
Northeast,Ang Mo Kio,29/5/2023,2.6,2.6,2.6,2.6,30.1,34.1,25.4,7,32,1.3793,103.85
Northeast,Ang Mo Kio,30/5/2023,0,0,0,0,30.1,34,27,6,28.2,1.3793,103.85
Northeast,Ang Mo Kio,31/5/2023,0,0,0,0,30.6,33.7,28.4,7.3,25.6,1.3793,103.85
Northeast,Ang Mo Kio,1/6/2023,0.6,0.6,0.6,0.6,28.4,34.5,25.5,5.3,28.5,1.3793,103.85
Northeast,Ang Mo Kio,2/6/2023,0,0,0,0,26.5,30.4,24.2,5.7,24.4,1.3793,103.85
Northeast,Ang Mo Kio,3/6/2023,2.8,2.8,2.8,2.8,25.6,29.9,23.5,8.3,35.9,1.3793,103.85
Northeast,Ang Mo Kio,4/6/2023,0,0,0,0,28.5,32,25.6,5.4,24.1,1.3793,103.85
Northeast,Ang Mo Kio,5/6/2023,0.6,0.4,0.4,0.6,29.4,33.6,25.2,6.5,28.2,1.3793,103.85
Northeast,Ang Mo Kio,6/6/2023,0.6,0.4,0.6,0.6,28.5,31.2,26,5,26.7,1.3793,103.85
Northeast,Ang Mo Kio,7/6/2023,0.8,0.4,0.6,0.8,27.2,29.4,25.5,4.1,17.6,1.3793,103.85
Northeast,Ang Mo Kio,8/6/2023,0,0,0,0,30,33.9,27.3,6.4,28.2,1.3793,103.85
Northeast,Ang Mo Kio,9/6/2023,48.4,15.2,19,34.6,26.5,30.5,23.4,6,34.3,1.3793,103.85
Northeast,Ang Mo Kio,10/6/2023,0,0,0,0,30,34.5,27.7,7.2,28.2,1.3793,103.85
Northeast,Ang Mo Kio,11/6/2023,0,0,0,0,28.3,34.5,25.9,3.6,24.8,1.3793,103.85
Northeast,Ang Mo Kio,13/6/2023,0,0,0,0,29.1,32.6,26,5.2,26.7,1.3793,103.85
Northeast,Ang Mo Kio,14/6/2023,0,0,0,0,28.5,31.7,26.6,4.9,22,1.3793,103.85
Northeast,Ang Mo Kio,15/6/2023,0,0,0,0,29.1,32.7,26.1,4.8,22.6,1.3793,103.85
Northeast,Ang Mo Kio,16/6/2023,0.4,0.2,0.2,0.2,NA,NA,NA,NA,NA,1.3793,103.85
Northeast,Ang Mo Kio,17/6/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3793,103.85
Northeast,Ang Mo Kio,18/6/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3793,103.85
Northeast,Ang Mo Kio,19/6/2023,0.2,NA,NA,NA,NA,NA,NA,NA,NA,1.3793,103.85
Northeast,Ang Mo Kio,20/6/2023,0,0,0,0,29.7,34.7,27.4,6.7,30.6,1.3793,103.85
Northeast,Ang Mo Kio,21/6/2023,0,0,0,0,30.1,33,28.1,8,30.9,1.3793,103.85
Northeast,Ang Mo Kio,22/6/2023,0,0,0,0,30.1,33.4,27.9,7.6,33.2,1.3793,103.85
Northeast,Ang Mo Kio,23/6/2023,0,0,0,0,29.2,33.2,27.2,5.5,25.6,1.3793,103.85
Northeast,Ang Mo Kio,24/6/2023,1.2,0.6,0.8,0.8,28,32.5,24.4,4.6,35.6,1.3793,103.85
Northeast,Ang Mo Kio,25/6/2023,0,0,0,0,29.2,32.8,26.4,5,26.3,1.3793,103.85
Northeast,Ang Mo Kio,26/6/2023,4,2,3.4,4,28.1,30.9,24.1,6,30.9,1.3793,103.85
Northeast,Ang Mo Kio,27/6/2023,34.2,22.2,23.6,34,27.9,31.5,23.7,5,24.1,1.3793,103.85
Northeast,Ang Mo Kio,28/6/2023,3.2,1.8,2,2,28.1,31.4,24.7,5.4,34.6,1.3793,103.85
Northeast,Ang Mo Kio,29/6/2023,12,10.4,10.4,11.8,29,33,24.6,5.3,28.5,1.3793,103.85
Northeast,Ang Mo Kio,30/6/2023,6.6,3,4,5.8,28.3,30.7,24.9,4.7,27,1.3793,103.85
Northeast,Ang Mo Kio,1/7/2023,0,0,0,0,28.2,31.8,25.7,6.4,26.3,1.3793,103.85
Northeast,Ang Mo Kio,2/7/2023,0,0,0,0,27.1,32.3,24.1,6,21.3,1.3793,103.85
Northeast,Ang Mo Kio,3/7/2023,1.4,1,1,1.2,25.7,28.8,23.7,9.2,35.6,1.3793,103.85
Northeast,Ang Mo Kio,4/7/2023,0,0,0,0,27.6,30.9,26.1,3.9,22,1.3793,103.85
Northeast,Ang Mo Kio,5/7/2023,25.8,14.6,22.4,25.2,28.4,31.3,24.6,8.1,35.9,1.3793,103.85
Northeast,Ang Mo Kio,6/7/2023,0,0,0,0,29.1,31.6,27.7,5.4,32,1.3793,103.85
Northeast,Ang Mo Kio,7/7/2023,1.4,1.2,1.2,1.2,27.7,32.8,25.3,4.2,25.9,1.3793,103.85
Northeast,Ang Mo Kio,8/7/2023,0,0,0,0,30,33.4,27.8,6.8,28.5,1.3793,103.85
Northeast,Ang Mo Kio,9/7/2023,0.2,0.2,0.2,0.8,28.2,33.8,24.5,5.1,28.9,1.3793,103.85
